Date,Location,Station,Trap_Number,Number_Crabs,Temperature,Salinity,Month,Day,Year,MonYr,Season
2/2/2012,TB,RSK,1188,4,19.1,31.1,2,2,2012,12-Feb,1
2/2/2012,TB,RSK,239,7,19.1,31.1,2,2,2012,12-Feb,1
2/2/2012,TB,RSK,329,4,19.1,31.1,2,2,2012,12-Feb,1
2/2/2012,TB,RSK,851,7,19.1,31.1,2,2,2012,12-Feb,1
2/2/2012,TB,AMI,1256,0,18.8,33.1,2,2,2012,12-Feb,1
2/2/2012,TB,AMI,318,0,18.8,33.1,2,2,2012,12-Feb,1
2/22/2012,TB,AMI,303,10,19.3,34.1,2,22,2012,12-Feb,1
2/22/2012,TB,AMI,56,2,19.3,34.1,2,22,2012,12-Feb,1
2/22/2012,TB,AMI,357,1,19.3,34.1,2,22,2012,12-Feb,1
2/22/2012,TB,AMI,318,1,19.3,34.1,2,22,2012,12-Feb,1
2/22/2012,TB,AMI,489,7,19.3,34.1,2,22,2012,12-Feb,1
2/22/2012,TB,RSK,51,10,20.1,32.2,2,22,2012,12-Feb,1
2/22/2012,TB,RSK,88,8,20.1,32.2,2,22,2012,12-Feb,1
2/22/2012,TB,RSK,68,9,20.1,32.2,2,22,2012,12-Feb,1
2/22/2012,TB,RSK,239,10,20.1,32.2,2,22,2012,12-Feb,1
2/22/2012,TB,RSK,329,14,20.1,32.2,2,22,2012,12-Feb,1
2/22/2012,TB,PSK,87,4,19.6,33.6,2,22,2012,12-Feb,1
2/22/2012,TB,PSK,83,3,19.6,33.6,2,22,2012,12-Feb,1
2/22/2012,TB,PSK,81,6,19.6,33.6,2,22,2012,12-Feb,1
2/22/2012,TB,PSK,499,5,19.6,33.6,2,22,2012,12-Feb,1
2/22/2012,TB,PSK,86,1,19.6,33.6,2,22,2012,12-Feb,1
2/22/2012,TB,BNP,84,5,20,33,2,22,2012,12-Feb,1
2/22/2012,TB,BNP,90,3,20,33,2,22,2012,12-Feb,1
2/22/2012,TB,BNP,328,4,20,33,2,22,2012,12-Feb,1
2/22/2012,TB,BNP,359,10,20,33,2,22,2012,12-Feb,1
2/22/2012,TB,BNP,859,11,20,33,2,22,2012,12-Feb,1
3/9/2012,TB,AMI,1256,9,21.9,34.8,3,9,2012,12-Mar,1
3/9/2012,TB,AMI,303,18,21.9,34.8,3,9,2012,12-Mar,1
3/9/2012,TB,AMI,489,9,21.9,34.8,3,9,2012,12-Mar,1
3/9/2012,TB,AMI,318,5,21.9,34.8,3,9,2012,12-Mar,1
3/9/2012,TB,AMI,357,6,21.9,34.8,3,9,2012,12-Mar,1
3/9/2012,TB,PSK,499,6,21.8,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,PSK,1187,6,21.8,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,PSK,1186,4,21.8,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,PSK,1181,5,21.8,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,PSK,1183,8,21.8,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,BNP,359,8,22,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,BNP,1190,4,22,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,BNP,1284,5,22,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,BNP,328,6,22,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,BNP,859,10,22,34.3,3,9,2012,12-Mar,1
3/9/2012,TB,RSK,1188,11,22.4,33.1,3,9,2012,12-Mar,1
3/9/2012,TB,RSK,239,12,22.4,33.1,3,9,2012,12-Mar,1
3/9/2012,TB,RSK,851,6,22.4,33.1,3,9,2012,12-Mar,1
3/9/2012,TB,RSK,329,8,22.4,33.1,3,9,2012,12-Mar,1
3/9/2012,TB,RSK,1168,5,22.4,33.1,3,9,2012,12-Mar,1
3/19/2012,TB,BNP,328,5,,,3,19,2012,12-Mar,1
3/19/2012,TB,BNP,359,6,,,3,19,2012,12-Mar,1
3/19/2012,TB,BNP,859,10,,,3,19,2012,12-Mar,1
3/19/2012,TB,BNP,1284,6,,,3,19,2012,12-Mar,1
3/19/2012,TB,BNP,1190,4,,,3,19,2012,12-Mar,1
3/29/2012,TB,AMI,357,4,23.7,35.4,3,29,2012,12-Mar,1
3/29/2012,TB,AMI,303,5,23.7,35.4,3,29,2012,12-Mar,1
3/29/2012,TB,AMI,489,7,23.7,35.4,3,29,2012,12-Mar,1
3/29/2012,TB,AMI,1256,8,23.7,35.4,3,29,2012,12-Mar,1
3/29/2012,TB,AMI,318,2,23.7,35.4,3,29,2012,12-Mar,1
3/29/2012,TB,PSK,499,12,23.9,35.3,3,29,2012,12-Mar,1
3/29/2012,TB,PSK,1186,8,23.9,35.3,3,29,2012,12-Mar,1
3/29/2012,TB,PSK,1183,4,23.9,35.3,3,29,2012,12-Mar,1
3/29/2012,TB,PSK,1181,7,23.9,35.3,3,29,2012,12-Mar,1
3/29/2012,TB,PSK,1187,2,23.9,35.3,3,29,2012,12-Mar,1
3/29/2012,TB,BNP,859,3,24.5,35.1,3,29,2012,12-Mar,1
3/29/2012,TB,BNP,1284,7,24.5,35.1,3,29,2012,12-Mar,1
3/29/2012,TB,BNP,328,8,24.5,35.1,3,29,2012,12-Mar,1
3/29/2012,TB,BNP,1190,3,24.5,35.1,3,29,2012,12-Mar,1
3/29/2012,TB,BNP,359,5,24.5,35.1,3,29,2012,12-Mar,1
3/29/2012,TB,RSK,239,3,24.6,33.8,3,29,2012,12-Mar,1
3/29/2012,TB,RSK,1188,6,24.6,33.8,3,29,2012,12-Mar,1
3/29/2012,TB,RSK,851,5,24.6,33.8,3,29,2012,12-Mar,1
3/29/2012,TB,RSK,1168,4,24.6,33.8,3,29,2012,12-Mar,1
3/29/2012,TB,RSK,329,2,24.6,33.8,3,29,2012,12-Mar,1
4/13/2012,TB,AMI,357,1,24,34,4,13,2012,12-Apr,2
4/13/2012,TB,AMI,303,4,24,34,4,13,2012,12-Apr,2
4/13/2012,TB,AMI,1256,1,24,34,4,13,2012,12-Apr,2
4/13/2012,TB,AMI,489,3,24,34,4,13,2012,12-Apr,2
4/13/2012,TB,AMI,318,4,24,34,4,13,2012,12-Apr,2
4/13/2012,TB,PSK,499,7,23.3,34,4,13,2012,12-Apr,2
4/13/2012,TB,PSK,1181,4,23.3,34,4,13,2012,12-Apr,2
4/13/2012,TB,PSK,1186,3,23.3,34,4,13,2012,12-Apr,2
4/13/2012,TB,PSK,1187,4,23.3,34,4,13,2012,12-Apr,2
4/13/2012,TB,PSK,1183,3,23.3,34,4,13,2012,12-Apr,2
4/13/2012,TB,BNP,859,5,23.8,33.9,4,13,2012,12-Apr,2
4/13/2012,TB,BNP,1284,5,23.8,33.9,4,13,2012,12-Apr,2
4/13/2012,TB,BNP,328,11,23.8,33.9,4,13,2012,12-Apr,2
4/13/2012,TB,BNP,1190,4,23.8,33.9,4,13,2012,12-Apr,2
4/13/2012,TB,BNP,359,7,23.8,33.9,4,13,2012,12-Apr,2
4/13/2012,TB,RSK,239,4,24,32.5,4,13,2012,12-Apr,2
4/13/2012,TB,RSK,1188,5,24,32.5,4,13,2012,12-Apr,2
4/13/2012,TB,RSK,329,6,24,32.5,4,13,2012,12-Apr,2
4/13/2012,TB,RSK,1168,7,24,32.5,4,13,2012,12-Apr,2
4/13/2012,TB,RSK,851,5,24,32.5,4,13,2012,12-Apr,2
4/25/2012,TB,AMI,489,2,21.9,33.6,4,25,2012,12-Apr,2
4/25/2012,TB,AMI,357,1,21.9,33.6,4,25,2012,12-Apr,2
4/25/2012,TB,AMI,318,4,21.9,33.6,4,25,2012,12-Apr,2
4/25/2012,TB,AMI,1256,6,21.9,33.6,4,25,2012,12-Apr,2
4/25/2012,TB,AMI,303,2,21.9,33.6,4,25,2012,12-Apr,2
4/25/2012,TB,PSK,449,5,21.3,33.9,4,25,2012,12-Apr,2
4/25/2012,TB,PSK,1186,6,21.3,33.9,4,25,2012,12-Apr,2
4/25/2012,TB,PSK,1183,4,21.3,33.9,4,25,2012,12-Apr,2
4/25/2012,TB,PSK,1181,6,21.3,33.9,4,25,2012,12-Apr,2
4/25/2012,TB,PSK,1187,4,21.3,33.9,4,25,2012,12-Apr,2
4/25/2012,TB,RSK,851,7,21.3,33,4,25,2012,12-Apr,2
4/25/2012,TB,RSK,1168,4,21.3,33,4,25,2012,12-Apr,2
4/25/2012,TB,RSK,329,10,21.3,33,4,25,2012,12-Apr,2
4/25/2012,TB,RSK,1188,7,21.3,33,4,25,2012,12-Apr,2
4/25/2012,TB,RSK,239,8,21.3,33,4,25,2012,12-Apr,2
4/25/2012,TB,BNP,1284,7,21.3,33.5,4,25,2012,12-Apr,2
4/25/2012,TB,BNP,328,9,21.3,33.5,4,25,2012,12-Apr,2
4/25/2012,TB,BNP,859,4,21.3,33.5,4,25,2012,12-Apr,2
4/25/2012,TB,BNP,359,3,21.3,33.5,4,25,2012,12-Apr,2
4/25/2012,TB,BNP,1190,4,21.3,33.5,4,25,2012,12-Apr,2
5/11/2012,TB,AMI,303,4,26.8,34.4,5,11,2012,12-May,2
5/11/2012,TB,AMI,318,2,26.8,34.4,5,11,2012,12-May,2
5/11/2012,TB,AMI,1256,3,26.8,34.4,5,11,2012,12-May,2
5/11/2012,TB,AMI,357,5,26.8,34.4,5,11,2012,12-May,2
5/11/2012,TB,AMI,489,5,26.8,34.4,5,11,2012,12-May,2
5/11/2012,TB,PSK,1186,5,27,34.2,5,11,2012,12-May,2
5/11/2012,TB,PSK,1187,4,27,34.2,5,11,2012,12-May,2
5/11/2012,TB,PSK,1183,5,27,34.2,5,11,2012,12-May,2
5/11/2012,TB,PSK,499,11,27,34.2,5,11,2012,12-May,2
5/11/2012,TB,PSK,1181,4,27,34.2,5,11,2012,12-May,2
5/11/2012,TB,RSK,88,6,27.9,33.3,5,11,2012,12-May,2
5/11/2012,TB,RSK,239,5,27.9,33.3,5,11,2012,12-May,2
5/11/2012,TB,RSK,851,8,27.9,33.3,5,11,2012,12-May,2
5/11/2012,TB,RSK,1168,7,27.9,33.3,5,11,2012,12-May,2
5/11/2012,TB,RSK,329,2,27.9,33.3,5,11,2012,12-May,2
5/11/2012,TB,BNP,1284,9,27,32.1,5,11,2012,12-May,2
5/11/2012,TB,BNP,359,7,27,32.1,5,11,2012,12-May,2
5/11/2012,TB,BNP,1190,4,27,32.1,5,11,2012,12-May,2
5/11/2012,TB,BNP,328,8,27,32.1,5,11,2012,12-May,2
5/25/2012,TB,AMI,357,5,27.2,34.5,5,25,2012,12-May,2
5/25/2012,TB,AMI,489,5,27.2,34.5,5,25,2012,12-May,2
5/25/2012,TB,AMI,303,3,27.2,34.5,5,25,2012,12-May,2
5/25/2012,TB,AMI,318,3,27.2,34.5,5,25,2012,12-May,2
5/25/2012,TB,AMI,1256,3,27.2,34.5,5,25,2012,12-May,2
5/25/2012,TB,PSK,1186,1,27.6,34,5,25,2012,12-May,2
5/25/2012,TB,PSK,499,3,27.6,34,5,25,2012,12-May,2
5/25/2012,TB,PSK,1181,5,27.6,34,5,25,2012,12-May,2
5/25/2012,TB,PSK,1187,4,27.6,34,5,25,2012,12-May,2
5/25/2012,TB,PSK,1183,3,27.6,34,5,25,2012,12-May,2
5/25/2012,TB,BNP,359,7,27.7,34,5,25,2012,12-May,2
5/25/2012,TB,BNP,125,6,27.7,34,5,25,2012,12-May,2
5/25/2012,TB,BNP,1190,6,27.7,34,5,25,2012,12-May,2
5/25/2012,TB,BNP,1284,5,27.7,34,5,25,2012,12-May,2
5/25/2012,TB,BNP,328,8,27.7,34,5,25,2012,12-May,2
5/25/2012,TB,RSK,851,1,28.3,32.7,5,25,2012,12-May,2
5/25/2012,TB,RSK,239,6,28.3,32.7,5,25,2012,12-May,2
5/25/2012,TB,RSK,329,11,28.3,32.7,5,25,2012,12-May,2
5/25/2012,TB,RSK,1168,7,28.3,32.7,5,25,2012,12-May,2
5/25/2012,TB,RSK,1188,6,28.3,32.7,5,25,2012,12-May,2
6/11/2012,TB,PSK,499,2,28.5,36,6,11,2012,12-Jun,2
6/11/2012,TB,PSK,1186,4,28.5,36,6,11,2012,12-Jun,2
6/11/2012,TB,PSK,1187,3,28.5,36,6,11,2012,12-Jun,2
6/11/2012,TB,PSK,1181,3,28.5,36,6,11,2012,12-Jun,2
6/11/2012,TB,PSK,1183,3,28.5,36,6,11,2012,12-Jun,2
6/11/2012,TB,AMI,357,3,27.9,36.3,6,11,2012,12-Jun,2
6/11/2012,TB,AMI,489,1,27.9,36.3,6,11,2012,12-Jun,2
6/11/2012,TB,AMI,303,4,27.9,36.3,6,11,2012,12-Jun,2
6/11/2012,TB,AMI,1256,4,27.9,36.3,6,11,2012,12-Jun,2
6/11/2012,TB,BNP,125,10,22.8,35,6,11,2012,12-Jun,2
6/11/2012,TB,BNP,328,2,22.8,35,6,11,2012,12-Jun,2
6/11/2012,TB,BNP,1190,6,22.8,35,6,11,2012,12-Jun,2
6/11/2012,TB,BNP,359,2,22.8,35,6,11,2012,12-Jun,2
6/11/2012,TB,BNP,1284,5,22.8,35,6,11,2012,12-Jun,2
6/11/2012,TB,RSK,1188,2,28.9,34.3,6,11,2012,12-Jun,2
6/11/2012,TB,RSK,239,6,28.9,34.3,6,11,2012,12-Jun,2
6/11/2012,TB,RSK,1168,2,28.9,34.3,6,11,2012,12-Jun,2
6/11/2012,TB,RSK,329,5,28.9,34.3,6,11,2012,12-Jun,2
6/11/2012,TB,RSK,851,0,28.9,34.3,6,11,2012,12-Jun,2
6/11/2012,TB,AMI,318,0,27.9,36.3,6,11,2012,12-Jun,2
7/9/2012,TB,RSK,1188,12,31.2,32.2,7,9,2012,12-Jul,3
7/9/2012,TB,RSK,239,6,31.2,32.2,7,9,2012,12-Jul,3
7/9/2012,TB,RSK,851,5,31.2,32.2,7,9,2012,12-Jul,3
7/9/2012,TB,RSK,459,2,31.2,32.2,7,9,2012,12-Jul,3
7/9/2012,TB,RSK,329,3,31.2,32.2,7,9,2012,12-Jul,3
7/9/2012,TB,BNP,125,11,30.5,35.1,7,9,2012,12-Jul,3
7/9/2012,TB,BNP,359,6,30.5,35.1,7,9,2012,12-Jul,3
7/9/2012,TB,BNP,1284,6,30.5,35.1,7,9,2012,12-Jul,3
7/9/2012,TB,BNP,328,13,30.5,35.1,7,9,2012,12-Jul,3
7/9/2012,TB,BNP,1190,8,30.5,35.1,7,9,2012,12-Jul,3
7/9/2012,TB,PSK,1187,10,29.8,36.6,7,9,2012,12-Jul,3
7/9/2012,TB,PSK,1181,8,29.8,36.6,7,9,2012,12-Jul,3
7/9/2012,TB,PSK,86,8,29.8,36.6,7,9,2012,12-Jul,3
7/25/2012,TB,RSK,1188,6,29.5,30.6,7,25,2012,12-Jul,3
7/25/2012,TB,RSK,239,6,29.5,30.6,7,25,2012,12-Jul,3
7/25/2012,TB,RSK,1168,5,29.5,30.6,7,25,2012,12-Jul,3
7/25/2012,TB,RSK,51,3,29.5,30.6,7,25,2012,12-Jul,3
7/25/2012,TB,RSK,329,7,29.5,30.6,7,25,2012,12-Jul,3
7/25/2012,TB,BNP,1190,5,29.6,34.7,7,25,2012,12-Jul,3
7/25/2012,TB,BNP,328,7,29.6,34.7,7,25,2012,12-Jul,3
7/25/2012,TB,BNP,1284,7,29.6,34.7,7,25,2012,12-Jul,3
7/25/2012,TB,BNP,359,3,29.6,34.7,7,25,2012,12-Jul,3
7/25/2012,TB,BNP,125,7,29.6,34.7,7,25,2012,12-Jul,3
7/25/2012,TB,AMI,1277,4,29.3,35.8,7,25,2012,12-Jul,3
7/25/2012,TB,AMI,1262,3,29.3,35.8,7,25,2012,12-Jul,3
7/25/2012,TB,AMI,560,7,29.3,35.8,7,25,2012,12-Jul,3
7/25/2012,TB,PSK,1187,3,29.1,35.5,7,25,2012,12-Jul,3
7/25/2012,TB,PSK,1186,3,29.1,35.5,7,25,2012,12-Jul,3
7/25/2012,TB,PSK,1181,5,29.1,35.5,7,25,2012,12-Jul,3
7/25/2012,TB,AMI,344,0,29.3,35.8,7,25,2012,12-Jul,3
8/14/2012,TB,RSK,1188,10,31.3,34.7,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,851,4,31.3,34.7,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,239,5,31.3,34.7,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,329,6,31.3,34.7,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,459,6,31.3,34.7,8,14,2012,12-Aug,3
8/14/2012,TB,BNP,1190,6,31,36.8,8,14,2012,12-Aug,3
8/14/2012,TB,BNP,359,8,31,36.8,8,14,2012,12-Aug,3
8/14/2012,TB,BNP,328,9,31,36.8,8,14,2012,12-Aug,3
8/14/2012,TB,BNP,125,12,31,36.8,8,14,2012,12-Aug,3
8/14/2012,TB,BNP,1284,6,31,36.8,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,98,2,30.1,36.6,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,379,1,30.1,36.6,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,1186,7,30.1,36.6,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,1181,6,30.1,36.6,8,14,2012,12-Aug,3
8/14/2012,TB,RSK,1187,1,30.1,36.6,8,14,2012,12-Aug,3
8/14/2012,TB,AMI,344,2,30.8,37.4,8,14,2012,12-Aug,3
8/14/2012,TB,AMI,1277,2,30.8,37.4,8,14,2012,12-Aug,3
8/14/2012,TB,AMI,1260,1,30.8,37.4,8,14,2012,12-Aug,3
8/14/2012,TB,AMI,378,6,30.8,37.4,8,14,2012,12-Aug,3
8/14/2012,TB,AMI,560,3,30.8,37.4,8,14,2012,12-Aug,3
8/31/2012,TB,RSK,1188,6,28.9,30.8,8,31,2012,12-Aug,3
8/31/2012,TB,RSK,239,8,28.9,30.8,8,31,2012,12-Aug,3
8/31/2012,TB,RSK,851,4,28.9,30.8,8,31,2012,12-Aug,3
8/31/2012,TB,RSK,329,4,28.9,30.8,8,31,2012,12-Aug,3
8/31/2012,TB,BNP,1284,3,28.9,31.5,8,31,2012,12-Aug,3
8/31/2012,TB,BNP,328,7,28.9,31.5,8,31,2012,12-Aug,3
8/31/2012,TB,BNP,1190,6,28.9,31.5,8,31,2012,12-Aug,3
8/31/2012,TB,BNP,359,5,28.9,31.5,8,31,2012,12-Aug,3
8/31/2012,TB,BNP,125,3,28.9,31.5,8,31,2012,12-Aug,3
8/31/2012,TB,PSK,98,5,28.9,33.3,8,31,2012,12-Aug,3
8/31/2012,TB,PSK,1187,6,28.9,33.3,8,31,2012,12-Aug,3
8/31/2012,TB,PSK,1181,3,28.9,33.3,8,31,2012,12-Aug,3
8/31/2012,TB,PSK,1186,1,28.9,33.3,8,31,2012,12-Aug,3
8/31/2012,TB,PSK,379,5,28.9,33.3,8,31,2012,12-Aug,3
9/20/2012,TB,RSK,1188,7,28.3,29.4,9,20,2012,12-Sep,3
9/20/2012,TB,RSK,239,6,28.3,29.4,9,20,2012,12-Sep,3
9/20/2012,TB,RSK,851,9,28.3,29.4,9,20,2012,12-Sep,3
9/20/2012,TB,RSK,329,5,28.3,29.4,9,20,2012,12-Sep,3
9/20/2012,TB,PSK,98,8,27.9,32.4,9,20,2012,12-Sep,3
9/20/2012,TB,PSK,1181,4,27.9,32.4,9,20,2012,12-Sep,3
9/20/2012,TB,PSK,1187,3,27.9,32.4,9,20,2012,12-Sep,3
9/20/2012,TB,PSK,1186,3,27.9,32.4,9,20,2012,12-Sep,3
9/20/2012,TB,PSK,379,6,27.9,32.4,9,20,2012,12-Sep,3
9/20/2012,TB,BNP,1284,5,28,31.9,9,20,2012,12-Sep,3
9/20/2012,TB,BNP,328,6,28,31.9,9,20,2012,12-Sep,3
9/20/2012,TB,BNP,359,8,28,31.9,9,20,2012,12-Sep,3
9/20/2012,TB,BNP,90,4,28,31.9,9,20,2012,12-Sep,3
9/20/2012,TB,BNP,125,5,28,31.9,9,20,2012,12-Sep,3
9/20/2012,TB,AMI,457,8,28,35.8,9,20,2012,12-Sep,3
9/20/2012,TB,AMI,401,11,28,35.8,9,20,2012,12-Sep,3
10/8/2012,TB,RSK,434,4,28.7,31.7,10,8,2012,12-Oct,4
10/8/2012,TB,RSK,329,1,28.7,31.7,10,8,2012,12-Oct,4
10/8/2012,TB,RSK,1188,4,28.7,31.7,10,8,2012,12-Oct,4
10/8/2012,TB,RSK,239,5,28.7,31.7,10,8,2012,12-Oct,4
10/8/2012,TB,AMI,406,15,,,10,8,2012,12-Oct,4
10/8/2012,TB,AMI,457,10,,,10,8,2012,12-Oct,4
10/8/2012,TB,AMI,401,12,,,10,8,2012,12-Oct,4
10/8/2012,TB,AMI,431,5,,,10,8,2012,12-Oct,4
10/8/2012,TB,AMI,433,5,,,10,8,2012,12-Oct,4
10/8/2012,TB,PSK,98,4,,,10,8,2012,12-Oct,4
10/8/2012,TB,PSK,379,7,,,10,8,2012,12-Oct,4
10/8/2012,TB,PSK,86,9,,,10,8,2012,12-Oct,4
10/8/2012,TB,PSK,1187,7,,,10,8,2012,12-Oct,4
10/8/2012,TB,PSK,1181,8,,,10,8,2012,12-Oct,4
10/8/2012,TB,BNP,90,6,28.3,32.8,10,8,2012,12-Oct,4
10/8/2012,TB,BNP,1284,6,28.3,32.8,10,8,2012,12-Oct,4
10/8/2012,TB,BNP,125,9,28.3,32.8,10,8,2012,12-Oct,4
10/8/2012,TB,BNP,328,6,28.3,32.8,10,8,2012,12-Oct,4
10/8/2012,TB,BNP,359,8,28.3,32.8,10,8,2012,12-Oct,4
10/8/2012,TB,RSK,51,0,28.7,31.7,10,8,2012,12-Oct,4
10/23/2012,TB,RSK,1188,9,24.8,30.9,10,23,2012,12-Oct,4
10/23/2012,TB,RSK,851,3,24.8,30.9,10,23,2012,12-Oct,4
10/23/2012,TB,RSK,434,3,24.8,30.9,10,23,2012,12-Oct,4
10/23/2012,TB,RSK,329,1,24.8,30.9,10,23,2012,12-Oct,4
10/23/2012,TB,RSK,239,6,24.8,30.9,10,23,2012,12-Oct,4
10/23/2012,TB,BNP,1284,8,24.8,32.4,10,23,2012,12-Oct,4
10/23/2012,TB,BNP,125,9,24.8,32.4,10,23,2012,12-Oct,4
10/23/2012,TB,BNP,1190,9,24.8,32.4,10,23,2012,12-Oct,4
10/23/2012,TB,BNP,328,8,24.8,32.4,10,23,2012,12-Oct,4
10/23/2012,TB,BNP,359,5,24.8,32.4,10,23,2012,12-Oct,4
10/23/2012,TB,AMI,431,4,25.2,35.4,10,23,2012,12-Oct,4
10/23/2012,TB,AMI,433,4,25.2,35.4,10,23,2012,12-Oct,4
10/23/2012,TB,AMI,401,4,25.2,35.4,10,23,2012,12-Oct,4
10/23/2012,TB,AMI,457,5,25.2,35.4,10,23,2012,12-Oct,4
10/23/2012,TB,AMI,406,5,25.2,35.4,10,23,2012,12-Oct,4
10/23/2012,TB,PSK,1186,3,24.6,34.2,10,23,2012,12-Oct,4
10/23/2012,TB,PSK,98,6,24.6,34.2,10,23,2012,12-Oct,4
10/23/2012,TB,PSK,379,9,24.6,34.2,10,23,2012,12-Oct,4
10/23/2012,TB,PSK,1187,7,24.6,34.2,10,23,2012,12-Oct,4
10/23/2012,TB,PSK,1181,1,24.6,34.2,10,23,2012,12-Oct,4
11/7/2012,TB,RSK,259,17,20.8,30.9,11,7,2012,12-Nov,4
11/7/2012,TB,RSK,434,9,20.8,30.9,11,7,2012,12-Nov,4
11/7/2012,TB,RSK,1188,15,20.8,30.9,11,7,2012,12-Nov,4
11/7/2012,TB,RSK,851,16,20.8,30.9,11,7,2012,12-Nov,4
11/7/2012,TB,RSK,329,4,20.8,30.9,11,7,2012,12-Nov,4
11/7/2012,TB,BNP,1284,11,20.9,33.7,11,7,2012,12-Nov,4
11/7/2012,TB,BNP,328,9,20.9,33.7,11,7,2012,12-Nov,4
11/7/2012,TB,BNP,125,7,20.9,33.7,11,7,2012,12-Nov,4
11/7/2012,TB,BNP,359,7,20.9,33.7,11,7,2012,12-Nov,4
11/7/2012,TB,BNP,1190,5,20.9,33.7,11,7,2012,12-Nov,4
11/7/2012,TB,PSK,379,3,20.8,33.1,11,7,2012,12-Nov,4
11/7/2012,TB,PSK,1187,2,20.8,33.1,11,7,2012,12-Nov,4
11/7/2012,TB,PSK,98,10,20.8,33.1,11,7,2012,12-Nov,4
11/7/2012,TB,PSK,1181,1,20.8,33.1,11,7,2012,12-Nov,4
11/7/2012,TB,AMI,457,2,20.8,34.1,11,7,2012,12-Nov,4
11/7/2012,TB,AMI,401,6,20.8,34.1,11,7,2012,12-Nov,4
11/7/2012,TB,AMI,433,13,20.8,34.1,11,7,2012,12-Nov,4
11/7/2012,TB,AMI,431,13,20.8,34.1,11,7,2012,12-Nov,4
11/7/2012,TB,AMI,406,13,20.8,34.1,11,7,2012,12-Nov,4
11/19/2012,TB,RSK,239,9,20,29.7,11,19,2012,12-Nov,4
11/19/2012,TB,RSK,1188,7,20,29.7,11,19,2012,12-Nov,4
11/19/2012,TB,RSK,434,2,20,29.7,11,19,2012,12-Nov,4
11/19/2012,TB,RSK,329,4,20,29.7,11,19,2012,12-Nov,4
11/19/2012,TB,RSK,851,9,20,29.7,11,19,2012,12-Nov,4
11/19/2012,TB,AMI,490,6,19.7,34,11,19,2012,12-Nov,4
11/19/2012,TB,AMI,406,19,19.7,34,11,19,2012,12-Nov,4
11/19/2012,TB,AMI,431,22,19.7,34,11,19,2012,12-Nov,4
11/19/2012,TB,AMI,433,12,19.7,34,11,19,2012,12-Nov,4
11/19/2012,TB,AMI,401,12,19.7,34,11,19,2012,12-Nov,4
11/19/2012,TB,PSK,379,1,19.7,32.6,11,19,2012,12-Nov,4
11/19/2012,TB,PSK,98,1,19.7,32.6,11,19,2012,12-Nov,4
11/19/2012,TB,PSK,477,3,19.7,32.6,11,19,2012,12-Nov,4
11/19/2012,TB,BNP,125,6,19.7,31.4,11,19,2012,12-Nov,4
11/19/2012,TB,BNP,359,7,19.7,31.4,11,19,2012,12-Nov,4
11/19/2012,TB,BNP,1190,8,19.7,31.4,11,19,2012,12-Nov,4
11/19/2012,TB,PSK,1181,0,19.7,32.6,11,19,2012,12-Nov,4
11/19/2012,TB,PSK,1187,0,19.7,32.6,11,19,2012,12-Nov,4
12/4/2012,TB,AMI,433,1,19.7,34.4,12,4,2012,12-Dec,4
12/4/2012,TB,AMI,431,10,19.7,34.4,12,4,2012,12-Dec,4
12/4/2012,TB,BNP,435,4,19.8,32.6,12,4,2012,12-Dec,4
12/4/2012,TB,BNP,125,3,19.8,32.6,12,4,2012,12-Dec,4
12/4/2012,TB,BNP,359,2,19.8,32.6,12,4,2012,12-Dec,4
12/4/2012,TB,RSK,239,3,20.2,30.7,12,4,2012,12-Dec,4
12/4/2012,TB,RSK,1188,5,20.2,30.7,12,4,2012,12-Dec,4
12/4/2012,TB,RSK,851,2,20.2,30.7,12,4,2012,12-Dec,4
12/4/2012,TB,RSK,329,5,20.2,30.7,12,4,2012,12-Dec,4
12/4/2012,TB,PSK,379,0,19.6,32.7,12,4,2012,12-Dec,4
12/4/2012,TB,PSK,1181,0,19.6,32.7,12,4,2012,12-Dec,4
12/4/2012,TB,BNP,1190,0,19.8,32.6,12,4,2012,12-Dec,4
12/4/2012,TB,PSK,477,0,19.6,32.7,12,4,2012,12-Dec,4
12/4/2012,TB,PSK,98,0,19.6,32.7,12,4,2012,12-Dec,4
12/4/2012,TB,RSK,434,0,20.2,30.7,12,4,2012,12-Dec,4
12/4/2012,TB,AMI,490,0,19.7,34.4,12,4,2012,12-Dec,4
12/4/2012,TB,PSK,1187,0,19.6,32.7,12,4,2012,12-Dec,4
12/4/2012,TB,AMI,406,0,19.7,34.4,12,4,2012,12-Dec,4
