"Year","Month","Bay","MonYr","Quarter","reference","Effort","Total"
"2009",10,"LTB",Oct 2009,"3","TBM2009100604",41.2,1
"2009",10,"MTB",Oct 2009,"3","TBM2009100502",41.2,1
"2009",10,"MTB",Oct 2009,"3","TBM2009100508",1.4,1
"2009",10,"MTB",Oct 2009,"3","TBM2009100903",7.41,5
"2009",10,"MTB",Oct 2009,"3","TBM2009100906",0.68,1
"2009",10,"MTB",Oct 2009,"3","TBM2009100912",7.41,1
"2009",10,"MTB",Oct 2009,"3","TBM2009100916",6.67,1
"2009",10,"MTB",Oct 2009,"3","TBM2009101210",0.68,1
"2009",10,"MTB",Oct 2009,"3","TBM2009101214",6.67,1
"2009",10,"MTB",Oct 2009,"3","TBM2009101303",41.2,1
"2009",10,"MTB",Oct 2009,"3","TBM2009101304",1.4,1
"2009",10,"OTB",Oct 2009,"3",NA,0,0
"2009",11,"HB",Nov 2009,"3","TBM2009111301",1.4,13
"2009",11,"HB",Nov 2009,"3","TBM2009114301",1.4,1
"2009",11,"HB",Nov 2009,"3","TBM2009114502",0.68,1
"2009",11,"HB",Nov 2009,"3","TBM2009114505",0.68,1
"2009",11,"HB",Nov 2009,"3","TBM2009114604",1.4,1
"2009",11,"LTB",Nov 2009,"3","TBM2009110506",1.4,1
"2009",11,"MTB",Nov 2009,"3","TBM2009110104",41.2,1
"2009",11,"MTB",Nov 2009,"3","TBM2009110105",41.2,2
"2009",11,"MTB",Nov 2009,"3","TBM2009110701",7.41,1
"2009",11,"MTB",Nov 2009,"3","TBM2009110706",5.93,1
"2009",11,"MTB",Nov 2009,"3","TBM2009110707",6.67,2
"2009",11,"MTB",Nov 2009,"3","TBM2009110712",7.41,2
"2009",11,"MTB",Nov 2009,"3","TBM2009110902",0.68,1
"2009",11,"MTB",Nov 2009,"3","TBM2009110903",7.41,2
"2009",11,"MTB",Nov 2009,"3","TBM2009110906",0.68,2
"2009",11,"MTB",Nov 2009,"3","TBM2009110909",6.67,2
"2009",11,"MTB",Nov 2009,"3","TBM2009110911",0.68,2
"2009",11,"MTB",Nov 2009,"3","TBM2009110915",0.68,1
"2009",11,"OTB",Nov 2009,"3","TBM2009110801",1.4,3
"2009",11,"OTB",Nov 2009,"3","TBM2009110805",1.4,1
"2009",11,"OTB",Nov 2009,"3","TBM2009111002",41.2,1
"2009",11,"OTB",Nov 2009,"3","TBM2009111102",1.4,3
"2009",11,"OTB",Nov 2009,"3","TBM2009111107",14.08,1
"2009",12,"HB",Dec 2009,"3","TBM2009120104",14.08,1
"2009",12,"HB",Dec 2009,"3","TBM2009121007",1.4,3
"2009",12,"HB",Dec 2009,"3","TBM2009124303",7.41,2
"2009",12,"HB",Dec 2009,"3","TBM2009124309",0.68,1
"2009",12,"LTB",Dec 2009,"3","TBM2009120206",1.4,1
"2009",12,"LTB",Dec 2009,"3","TBM2009120407",1.4,1
"2009",12,"MTB",Dec 2009,"3","TBM2009120306",6.67,1
"2009",12,"MTB",Dec 2009,"3","TBM2009120307",7.41,1
"2009",12,"MTB",Dec 2009,"3","TBM2009120310",7.41,1
"2009",12,"MTB",Dec 2009,"3","TBM2009120315",6.67,6
"2009",12,"MTB",Dec 2009,"3","TBM2009120904",41.2,1
"2009",12,"MTB",Dec 2009,"3","TBM2009120905",41.2,2
"2009",12,"MTB",Dec 2009,"3","TBM2009121106",6.67,1
"2009",12,"MTB",Dec 2009,"3","TBM2009121110",0.68,1
"2009",12,"MTB",Dec 2009,"3","TBM2009121114",6.67,1
"2009",12,"OTB",Dec 2009,"3","TBM2009120604",41.2,1
"2009",12,"OTB",Dec 2009,"3","TBM2009120702",1.4,1
"2009",12,"OTB",Dec 2009,"3","TBM2009120703",14.82,1
"2009",12,"OTB",Dec 2009,"3","TBM2009120704",1.4,1
"2009",12,"OTB",Dec 2009,"3","TBM2009120803",41.2,1
"2010",1,"HB",Jan 2010,"1","TBM2010014103",1.4,2
"2010",1,"HB",Jan 2010,"1","TBM2010014202",0.68,1
"2010",1,"HB",Jan 2010,"1","TBM2010014203",0.68,1
"2010",1,"HB",Jan 2010,"1","TBM2010014302",0.68,4
"2010",1,"HB",Jan 2010,"1","TBM2010014304",0.68,2
"2010",1,"HB",Jan 2010,"1","TBM2010014305",0.68,6
"2010",1,"HB",Jan 2010,"1","TBM2010014308",6.67,4
"2010",1,"HB",Jan 2010,"1","TBM2010014309",7.41,1
"2010",1,"HB",Jan 2010,"1","TBM2010014401",14.82,1
"2010",1,"LTB",Jan 2010,"1","TBM2010010404",1.4,2
"2010",1,"LTB",Jan 2010,"1","TBM2010010906",1.4,3
"2010",1,"MTB",Jan 2010,"1","TBM2010010102",41.2,3
"2010",1,"MTB",Jan 2010,"1","TBM2010010104",41.2,7
"2010",1,"MTB",Jan 2010,"1","TBM2010010401",41.2,1
"2010",1,"MTB",Jan 2010,"1","TBM2010010704",0.68,3
"2010",1,"MTB",Jan 2010,"1","TBM2010010705",0.68,1
"2010",1,"MTB",Jan 2010,"1","TBM2010010709",7.41,2
"2010",1,"MTB",Jan 2010,"1","TBM2010010711",0.68,1
"2010",1,"MTB",Jan 2010,"1","TBM2010010712",0.68,1
"2010",1,"MTB",Jan 2010,"1","TBM2010010908",1.4,3
"2010",1,"MTB",Jan 2010,"1","TBM2010011201",1.4,1
"2010",1,"OTB",Jan 2010,"1","TBM2010011105",1.4,1
"2010",2,"HB",Feb 2010,"1","TBM2010020302",14.82,13
"2010",2,"HB",Feb 2010,"1","TBM2010020602",1.4,1
"2010",2,"HB",Feb 2010,"1","TBM2010020604",41.2,4
"2010",2,"HB",Feb 2010,"1","TBM2010020605",1.4,1
"2010",2,"HB",Feb 2010,"1","TBM2010024208",0.68,5
"2010",2,"HB",Feb 2010,"1","TBM2010024301",6.67,3
"2010",2,"HB",Feb 2010,"1","TBM2010024306",0.68,1
"2010",2,"HB",Feb 2010,"1","TBM2010024308",7.41,6
"2010",2,"HB",Feb 2010,"1","TBM2010024309",0.68,2
"2010",2,"HB",Feb 2010,"1","TBM2010024617",1.4,2
"2010",2,"LTB",Feb 2010,"1","TBM2010020204",1.4,2
"2010",2,"LTB",Feb 2010,"1","TBM2010021104",41.2,1
"2010",2,"MTB",Feb 2010,"1","TBM2010020401",7.41,2
"2010",2,"MTB",Feb 2010,"1","TBM2010020403",0.68,1
"2010",2,"MTB",Feb 2010,"1","TBM2010020404",0.68,1
"2010",2,"MTB",Feb 2010,"1","TBM2010020405",7.41,1
"2010",2,"MTB",Feb 2010,"1","TBM2010020406",0.68,9
"2010",2,"MTB",Feb 2010,"1","TBM2010020408",6.67,3
"2010",2,"MTB",Feb 2010,"1","TBM2010020409",0.68,1
"2010",2,"MTB",Feb 2010,"1","TBM2010020503",1.4,1
"2010",2,"MTB",Feb 2010,"1","TBM2010020505",16.31,1
"2010",2,"MTB",Feb 2010,"1","TBM2010020802",41.2,12
"2010",2,"MTB",Feb 2010,"1","TBM2010020806",41.2,2
"2010",2,"MTB",Feb 2010,"1","TBM2010021001",0.68,1
"2010",2,"MTB",Feb 2010,"1","TBM2010021002",0.68,1
"2010",2,"MTB",Feb 2010,"1","TBM2010021003",0.68,1
"2010",2,"MTB",Feb 2010,"1","TBM2010021004",6.67,6
"2010",2,"MTB",Feb 2010,"1","TBM2010021005",6.67,1
"2010",2,"MTB",Feb 2010,"1","TBM2010021008",7.41,1
"2010",2,"MTB",Feb 2010,"1","TBM2010021009",0.68,2
"2010",2,"MTB",Feb 2010,"1","TBM2010021010",0.68,7
"2010",2,"MTB",Feb 2010,"1","TBM2010021011",0.68,2
"2010",2,"MTB",Feb 2010,"1","TBM2010021014",5.93,3
"2010",2,"MTB",Feb 2010,"1","TBM2010021102",41.2,1
"2010",2,"OTB",Feb 2010,"1","TBM2010020109",1.4,2
"2010",2,"OTB",Feb 2010,"1","TBM2010020903",41.2,3
"2010",2,"OTB",Feb 2010,"1","TBM2010021301",1.4,1
"2010",2,"OTB",Feb 2010,"1","TBM2010021303",1.4,2
"2010",3,"HB",Mar 2010,"1","TBM2010034503",0.68,1
"2010",3,"HB",Mar 2010,"1","TBM2010034505",6.67,1
"2010",3,"HB",Mar 2010,"1","TBM2010034506",6.67,11
"2010",3,"HB",Mar 2010,"1","TBM2010034508",0.68,2
"2010",3,"HB",Mar 2010,"1","TBM2010034604",1.4,2
"2010",3,"HB",Mar 2010,"1","TBM2010034606",14.82,7
"2010",3,"HB",Mar 2010,"1","TBM2010034612",0.68,1
"2010",3,"LTB",Mar 2010,"1","TBM2010030309",1.4,1
"2010",3,"LTB",Mar 2010,"1","TBM2010030902",41.2,1
"2010",3,"LTB",Mar 2010,"1","TBM2010031005",41.2,1
"2010",3,"MTB",Mar 2010,"1","TBM2010030203",41.2,1
"2010",3,"MTB",Mar 2010,"1","TBM2010030206",41.2,2
"2010",3,"MTB",Mar 2010,"1","TBM2010030401",1.4,2
"2010",3,"MTB",Mar 2010,"1","TBM2010030503",1.4,1
"2010",3,"MTB",Mar 2010,"1","TBM2010030904",1.4,5
"2010",3,"MTB",Mar 2010,"1","TBM2010031101",6.67,1
"2010",3,"MTB",Mar 2010,"1","TBM2010031102",6.67,1
"2010",3,"MTB",Mar 2010,"1","TBM2010031106",0.68,1
"2010",3,"MTB",Mar 2010,"1","TBM2010031108",0.68,3
"2010",3,"MTB",Mar 2010,"1","TBM2010031109",0.68,3
"2010",3,"MTB",Mar 2010,"1","TBM2010031110",0.68,2
"2010",3,"MTB",Mar 2010,"1","TBM2010031112",7.41,3
"2010",3,"MTB",Mar 2010,"1","TBM2010031113",7.41,4
"2010",3,"MTB",Mar 2010,"1","TBM2010031114",0.68,1
"2010",3,"MTB",Mar 2010,"1","TBM2010031202",0.68,1
"2010",3,"MTB",Mar 2010,"1","TBM2010031203",0.68,2
"2010",3,"MTB",Mar 2010,"1","TBM2010031204",0.68,1
"2010",3,"MTB",Mar 2010,"1","TBM2010031205",0.68,1
"2010",3,"MTB",Mar 2010,"1","TBM2010031206",0.68,3
"2010",3,"MTB",Mar 2010,"1","TBM2010031208",7.41,2
"2010",3,"MTB",Mar 2010,"1","TBM2010031210",6.67,3
"2010",3,"MTB",Mar 2010,"1","TBM2010031214",6.67,2
"2010",3,"MTB",Mar 2010,"1","TBM2010031215",7.41,3
"2010",3,"OTB",Mar 2010,"1","TBM2010030102",14.08,1
"2010",3,"OTB",Mar 2010,"1","TBM2010030103",14.08,1
"2010",3,"OTB",Mar 2010,"1","TBM2010030105",14.08,1
"2010",3,"OTB",Mar 2010,"1","TBM2010030107",14.08,2
"2010",3,"OTB",Mar 2010,"1","TBM2010030602",1.4,6
"2010",3,"OTB",Mar 2010,"1","TBM2010030605",41.2,1
"2010",3,"OTB",Mar 2010,"1","TBM2010030606",1.4,2
"2010",3,"OTB",Mar 2010,"1","TBM2010030802",41.2,1
"2010",3,"OTB",Mar 2010,"1","TBM2010030804",41.2,5
"2010",4,"HB",Apr 2010,"2","TBM2010040105",41.2,2
"2010",4,"HB",Apr 2010,"2","TBM2010040106",41.2,1
"2010",4,"HB",Apr 2010,"2","TBM2010040901",14.82,8
"2010",4,"HB",Apr 2010,"2","TBM2010044405",14.08,1
"2010",4,"HB",Apr 2010,"2","TBM2010044409",14.82,3
"2010",4,"HB",Apr 2010,"2","TBM2010044601",0.68,1
"2010",4,"HB",Apr 2010,"2","TBM2010044602",0.68,9
"2010",4,"HB",Apr 2010,"2","TBM2010044609",7.41,6
"2010",4,"HB",Apr 2010,"2","TBM2010044612",0.68,1
"2010",4,"LTB",Apr 2010,"2","TBM2010041203",1.4,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040301",0.68,2
"2010",4,"MTB",Apr 2010,"2","TBM2010040303",6.67,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040304",7.41,3
"2010",4,"MTB",Apr 2010,"2","TBM2010040305",7.41,2
"2010",4,"MTB",Apr 2010,"2","TBM2010040306",0.68,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040308",0.68,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040312",0.68,7
"2010",4,"MTB",Apr 2010,"2","TBM2010040313",6.67,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040314",6.67,2
"2010",4,"MTB",Apr 2010,"2","TBM2010040315",7.41,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040601",1.4,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040708",7.41,3
"2010",4,"MTB",Apr 2010,"2","TBM2010040709",7.41,3
"2010",4,"MTB",Apr 2010,"2","TBM2010040711",7.41,1
"2010",4,"MTB",Apr 2010,"2","TBM2010040715",0.68,1
"2010",4,"MTB",Apr 2010,"2","TBM2010041206",1.4,1
"2010",4,"OTB",Apr 2010,"2","TBM2010040203",14.82,8
"2010",4,"OTB",Apr 2010,"2","TBM2010040205",1.4,1
"2010",4,"OTB",Apr 2010,"2","TBM2010040207",13.34,4
"2010",4,"OTB",Apr 2010,"2","TBM2010040803",41.2,7
"2010",4,"OTB",Apr 2010,"2","TBM2010040804",1.4,1
"2010",4,"OTB",Apr 2010,"2","TBM2010041001",1.4,2
"2010",4,"OTB",Apr 2010,"2","TBM2010041002",41.2,4
"2010",4,"OTB",Apr 2010,"2","TBM2010041004",41.2,1
"2010",4,"OTB",Apr 2010,"2","TBM2010041005",41.2,1
"2010",4,"OTB",Apr 2010,"2","TBM2010041101",1.4,2
"2010",4,"OTB",Apr 2010,"2","TBM2010041105",1.4,2
"2010",4,"OTB",Apr 2010,"2","TBM2010041106",14.82,20
"2010",4,"OTB",Apr 2010,"2","TBM2010041107",14.08,5
"2010",5,"HB",May 2010,"2","TBM2010050706",16.31,7
"2010",5,"HB",May 2010,"2","TBM2010050707",15.57,13
"2010",5,"HB",May 2010,"2","TBM2010050708",14.82,17
"2010",5,"HB",May 2010,"2","TBM2010054405",0.68,1
"2010",5,"HB",May 2010,"2","TBM2010054409",7.41,1
"2010",5,"HB",May 2010,"2","TBM2010054410",7.41,5
"2010",5,"LTB",May 2010,"2","TBM2010051201",41.2,6
"2010",5,"MTB",May 2010,"2","TBM2010050101",7.41,6
"2010",5,"MTB",May 2010,"2","TBM2010050102",7.41,6
"2010",5,"MTB",May 2010,"2","TBM2010050109",6.67,4
"2010",5,"MTB",May 2010,"2","TBM2010050110",7.41,2
"2010",5,"MTB",May 2010,"2","TBM2010050112",7.41,2
"2010",5,"MTB",May 2010,"2","TBM2010050202",41.2,1
"2010",5,"MTB",May 2010,"2","TBM2010050203",41.2,21
"2010",5,"MTB",May 2010,"2","TBM2010050205",41.2,9
"2010",5,"MTB",May 2010,"2","TBM2010050401",41.2,3
"2010",5,"MTB",May 2010,"2","TBM2010050403",41.2,1
"2010",5,"MTB",May 2010,"2","TBM2010050404",41.2,2
"2010",5,"MTB",May 2010,"2","TBM2010050703",14.08,3
"2010",5,"MTB",May 2010,"2","TBM2010050901",0.68,2
"2010",5,"MTB",May 2010,"2","TBM2010050905",0.68,1
"2010",5,"MTB",May 2010,"2","TBM2010050906",7.41,1
"2010",5,"MTB",May 2010,"2","TBM2010050907",7.41,9
"2010",5,"MTB",May 2010,"2","TBM2010050908",7.41,6
"2010",5,"MTB",May 2010,"2","TBM2010050909",7.41,1
"2010",5,"MTB",May 2010,"2","TBM2010050910",6.67,1
"2010",5,"MTB",May 2010,"2","TBM2010050911",7.41,5
"2010",5,"MTB",May 2010,"2","TBM2010050912",0.68,2
"2010",5,"OTB",May 2010,"2","TBM2010050301",41.2,11
"2010",5,"OTB",May 2010,"2","TBM2010050306",41.2,6
"2010",5,"OTB",May 2010,"2","TBM2010050502",1.4,1
"2010",5,"OTB",May 2010,"2","TBM2010050503",14.08,3
"2010",5,"OTB",May 2010,"2","TBM2010050507",14.08,11
"2010",5,"OTB",May 2010,"2","TBM2010051001",41.2,1
"2010",5,"OTB",May 2010,"2","TBM2010051002",41.2,6
"2010",5,"OTB",May 2010,"2","TBM2010051003",41.2,1
"2010",5,"OTB",May 2010,"2","TBM2010051006",41.2,1
"2010",6,"HB",Jun 2010,"2","TBM2010061106",14.82,7
"2010",6,"HB",Jun 2010,"2","TBM2010064306",1.4,2
"2010",6,"HB",Jun 2010,"2","TBM2010064404",0.68,3
"2010",6,"HB",Jun 2010,"2","TBM2010064406",0.68,1
"2010",6,"HB",Jun 2010,"2","TBM2010064411",8.15,3
"2010",6,"LTB",Jun 2010,"2","TBM2010060201",41.2,23
"2010",6,"LTB",Jun 2010,"2","TBM2010060905",14.82,2
"2010",6,"LTB",Jun 2010,"2","TBM2010061008",1.4,1
"2010",6,"MTB",Jun 2010,"2","TBM2010060204",41.2,1
"2010",6,"MTB",Jun 2010,"2","TBM2010060407",7.41,1
"2010",6,"MTB",Jun 2010,"2","TBM2010060408",7.41,3
"2010",6,"MTB",Jun 2010,"2","TBM2010060411",6.67,4
"2010",6,"MTB",Jun 2010,"2","TBM2010060413",7.41,1
"2010",6,"MTB",Jun 2010,"2","TBM2010060415",0.68,1
"2010",6,"MTB",Jun 2010,"2","TBM2010060604",41.2,1
"2010",6,"MTB",Jun 2010,"2","TBM2010060605",41.2,9
"2010",6,"MTB",Jun 2010,"2","TBM2010061001",14.82,3
"2010",6,"MTB",Jun 2010,"2","TBM2010061206",6.67,2
"2010",6,"MTB",Jun 2010,"2","TBM2010061212",7.41,3
"2010",6,"MTB",Jun 2010,"2","TBM2010061213",7.41,1
"2010",6,"OTB",Jun 2010,"2","TBM2010060105",41.2,1
"2010",6,"OTB",Jun 2010,"2","TBM2010060106",14.08,1
"2010",6,"OTB",Jun 2010,"2","TBM2010060107",14.08,5
"2010",6,"OTB",Jun 2010,"2","TBM2010060108",41.2,1
"2010",6,"OTB",Jun 2010,"2","TBM2010060304",41.2,7
"2010",6,"OTB",Jun 2010,"2","TBM2010060502",1.4,2
"2010",7,"HB",Jul 2010,"4","TBM2010070604",14.08,1
"2010",7,"HB",Jul 2010,"4","TBM2010070606",14.08,5
"2010",7,"HB",Jul 2010,"4","TBM2010071201",41.2,6
"2010",7,"HB",Jul 2010,"4","TBM2010074501",7.41,1
"2010",7,"HB",Jul 2010,"4","TBM2010074502",7.41,1
"2010",7,"LTB",Jul 2010,"4","TBM2010070910",14.82,2
"2010",7,"LTB",Jul 2010,"4","TBM2010071002",41.2,8
"2010",7,"MTB",Jul 2010,"4","TBM2010070107",6.67,3
"2010",7,"MTB",Jul 2010,"4","TBM2010070108",8.15,1
"2010",7,"MTB",Jul 2010,"4","TBM2010070112",6.67,1
"2010",7,"MTB",Jul 2010,"4","TBM2010070115",0.68,1
"2010",7,"MTB",Jul 2010,"4","TBM2010070407",1.4,1
"2010",7,"MTB",Jul 2010,"4","TBM2010070801",6.67,1
"2010",7,"MTB",Jul 2010,"4","TBM2010070802",8.15,3
"2010",7,"MTB",Jul 2010,"4","TBM2010070803",0.68,2
"2010",7,"MTB",Jul 2010,"4","TBM2010070808",7.41,2
"2010",7,"MTB",Jul 2010,"4","TBM2010070810",6.67,1
"2010",7,"MTB",Jul 2010,"4","TBM2010070811",0.68,1
"2010",7,"MTB",Jul 2010,"4","TBM2010070814",0.68,3
"2010",7,"MTB",Jul 2010,"4","TBM2010071001",41.2,5
"2010",7,"MTB",Jul 2010,"4","TBM2010071006",1.4,2
"2010",7,"MTB",Jul 2010,"4","TBM2010071202",41.2,8
"2010",7,"MTB",Jul 2010,"4","TBM2010071203",1.4,2
"2010",7,"MTB",Jul 2010,"4","TBM2010071204",41.2,6
"2010",7,"MTB",Jul 2010,"4","TBM2010071305",41.2,11
"2010",7,"OTB",Jul 2010,"4","TBM2010070204",41.2,2
"2010",7,"OTB",Jul 2010,"4","TBM2010070205",41.2,1
"2010",7,"OTB",Jul 2010,"4","TBM2010070302",1.4,1
"2010",7,"OTB",Jul 2010,"4","TBM2010071102",41.2,6
"2010",7,"OTB",Jul 2010,"4","TBM2010071103",14.82,1
"2010",7,"OTB",Jul 2010,"4","TBM2010071108",41.2,5
"2010",8,"HB",Aug 2010,"4","TBM2010081104",1.4,1
"2010",8,"HB",Aug 2010,"4","TBM2010081109",15.57,1
"2010",8,"HB",Aug 2010,"4","TBM2010081301",41.2,1
"2010",8,"HB",Aug 2010,"4","TBM2010084405",1.4,27
"2010",8,"HB",Aug 2010,"4","TBM2010084506",0.68,2
"2010",8,"HB",Aug 2010,"4","TBM2010084507",0.68,1
"2010",8,"LTB",Aug 2010,"4","TBM2010080203",41.2,4
"2010",8,"LTB",Aug 2010,"4","TBM2010080207",41.2,6
"2010",8,"LTB",Aug 2010,"4","TBM2010080501",41.2,9
"2010",8,"LTB",Aug 2010,"4","TBM2010080504",41.2,1
"2010",8,"LTB",Aug 2010,"4","TBM2010081405",1.4,1
"2010",8,"MTB",Aug 2010,"4","TBM2010080101",6.67,2
"2010",8,"MTB",Aug 2010,"4","TBM2010080103",6.67,1
"2010",8,"MTB",Aug 2010,"4","TBM2010080104",6.67,2
"2010",8,"MTB",Aug 2010,"4","TBM2010080113",7.41,4
"2010",8,"MTB",Aug 2010,"4","TBM2010080114",7.41,2
"2010",8,"MTB",Aug 2010,"4","TBM2010080115",7.41,6
"2010",8,"MTB",Aug 2010,"4","TBM2010080604",41.2,5
"2010",8,"MTB",Aug 2010,"4","TBM2010080607",1.4,4
"2010",8,"MTB",Aug 2010,"4","TBM2010080804",7.41,2
"2010",8,"MTB",Aug 2010,"4","TBM2010080805",7.41,2
"2010",8,"MTB",Aug 2010,"4","TBM2010080809",0.68,1
"2010",8,"MTB",Aug 2010,"4","TBM2010080812",0.68,1
"2010",8,"MTB",Aug 2010,"4","TBM2010080814",7.41,1
"2010",8,"MTB",Aug 2010,"4","TBM2010080816",7.41,1
"2010",8,"MTB",Aug 2010,"4","TBM2010081108",14.82,21
"2010",8,"MTB",Aug 2010,"4","TBM2010081303",41.2,4
"2010",8,"MTB",Aug 2010,"4","TBM2010081304",41.2,5
"2010",8,"OTB",Aug 2010,"4","TBM2010080301",41.2,2
"2010",8,"OTB",Aug 2010,"4","TBM2010080302",41.2,7
"2010",8,"OTB",Aug 2010,"4","TBM2010080303",41.2,23
"2010",8,"OTB",Aug 2010,"4","TBM2010080304",41.2,3
"2010",8,"OTB",Aug 2010,"4","TBM2010080903",1.4,1
"2010",8,"OTB",Aug 2010,"4","TBM2010081001",1.4,4
"2010",8,"OTB",Aug 2010,"4","TBM2010081206",41.2,20
"2010",9,"HB",Sep 2010,"4","TBM2010090101",41.2,1
"2010",9,"HB",Sep 2010,"4","TBM2010090201",41.2,3
"2010",9,"HB",Sep 2010,"4","TBM2010090204",1.4,3
"2010",9,"HB",Sep 2010,"4","TBM2010090205",15.57,14
"2010",9,"HB",Sep 2010,"4","TBM2010094315",14.08,1
"2010",9,"HB",Sep 2010,"4","TBM2010094501",0.68,2
"2010",9,"HB",Sep 2010,"4","TBM2010094502",0.68,2
"2010",9,"HB",Sep 2010,"4","TBM2010094503",6.67,7
"2010",9,"HB",Sep 2010,"4","TBM2010094504",6.67,24
"2010",9,"HB",Sep 2010,"4","TBM2010094507",0.68,6
"2010",9,"HB",Sep 2010,"4","TBM2010094508",0.68,2
"2010",9,"LTB",Sep 2010,"4","TBM2010090307",41.2,1
"2010",9,"LTB",Sep 2010,"4","TBM2010090504",1.4,1
"2010",9,"MTB",Sep 2010,"4","TBM2010090207",14.82,17
"2010",9,"MTB",Sep 2010,"4","TBM2010090301",41.2,4
"2010",9,"MTB",Sep 2010,"4","TBM2010090303",1.4,1
"2010",9,"MTB",Sep 2010,"4","TBM2010090703",0.68,3
"2010",9,"MTB",Sep 2010,"4","TBM2010090705",6.67,2
"2010",9,"MTB",Sep 2010,"4","TBM2010090706",7.41,2
"2010",9,"MTB",Sep 2010,"4","TBM2010090707",5.93,2
"2010",9,"MTB",Sep 2010,"4","TBM2010090714",0.68,2
"2010",9,"MTB",Sep 2010,"4","TBM2010090715",6.67,7
"2010",9,"MTB",Sep 2010,"4","TBM2010090716",7.41,5
"2010",9,"MTB",Sep 2010,"4","TBM2010090901",7.41,1
"2010",9,"MTB",Sep 2010,"4","TBM2010090903",7.41,3
"2010",9,"MTB",Sep 2010,"4","TBM2010090910",7.41,3
"2010",9,"MTB",Sep 2010,"4","TBM2010090911",6.67,5
"2010",9,"MTB",Sep 2010,"4","TBM2010090912",7.41,2
"2010",9,"MTB",Sep 2010,"4","TBM2010091103",41.2,1
"2010",9,"MTB",Sep 2010,"4","TBM2010091107",1.4,3
"2010",9,"OTB",Sep 2010,"4","TBM2010090104",41.2,5
"2010",9,"OTB",Sep 2010,"4","TBM2010090105",41.2,28
"2010",9,"OTB",Sep 2010,"4","TBM2010090106",41.2,5
"2010",9,"OTB",Sep 2010,"4","TBM2010090401",14.82,3
"2010",9,"OTB",Sep 2010,"4","TBM2010090402",15.57,1
"2010",9,"OTB",Sep 2010,"4","TBM2010090601",41.2,1
"2010",9,"OTB",Sep 2010,"4","TBM2010090602",1.4,3
"2010",9,"OTB",Sep 2010,"4","TBM2010090603",41.2,1
"2010",10,"HB",Oct 2010,"3","TBM2010104108",1.4,1
"2010",10,"HB",Oct 2010,"3","TBM2010104208",7.41,11
"2010",10,"HB",Oct 2010,"3","TBM2010104301",0.68,93
"2010",10,"HB",Oct 2010,"3","TBM2010104305",7.41,10
"2010",10,"HB",Oct 2010,"3","TBM2010104306",0.68,3
"2010",10,"HB",Oct 2010,"3","TBM2010104309",0.68,1
"2010",10,"HB",Oct 2010,"3","TBM2010104501",15.57,12
"2010",10,"LTB",Oct 2010,"3","TBM2010100301",1.4,1
"2010",10,"LTB",Oct 2010,"3","TBM2010100807",41.2,1
"2010",10,"MTB",Oct 2010,"3","TBM2010100403",0.68,6
"2010",10,"MTB",Oct 2010,"3","TBM2010100404",7.41,3
"2010",10,"MTB",Oct 2010,"3","TBM2010100405",7.41,5
"2010",10,"MTB",Oct 2010,"3","TBM2010100410",7.41,4
"2010",10,"MTB",Oct 2010,"3","TBM2010100503",8.89,1
"2010",10,"MTB",Oct 2010,"3","TBM2010100505",6.67,2
"2010",10,"MTB",Oct 2010,"3","TBM2010100510",0.68,2
"2010",10,"MTB",Oct 2010,"3","TBM2010100513",7.41,2
"2010",10,"MTB",Oct 2010,"3","TBM2010100701",41.2,1
"2010",10,"MTB",Oct 2010,"3","TBM2010100703",1.4,1
"2010",10,"MTB",Oct 2010,"3","TBM2010100704",41.2,5
"2010",10,"MTB",Oct 2010,"3","TBM2010101105",1.4,1
"2010",10,"MTB",Oct 2010,"3","TBM2010101203",1.4,2
"2010",10,"MTB",Oct 2010,"3","TBM2010101204",41.2,2
"2010",10,"OTB",Oct 2010,"3","TBM2010100104",15.57,3
"2010",10,"OTB",Oct 2010,"3","TBM2010100105",1.4,1
"2010",10,"OTB",Oct 2010,"3","TBM2010100107",1.4,2
"2010",10,"OTB",Oct 2010,"3","TBM2010100108",14.08,4
"2010",10,"OTB",Oct 2010,"3","TBM2010100604",1.4,1
"2010",10,"OTB",Oct 2010,"3","TBM2010100901",41.2,1
"2010",10,"OTB",Oct 2010,"3","TBM2010100902",41.2,1
"2010",10,"OTB",Oct 2010,"3","TBM2010100903",41.2,4
"2010",10,"OTB",Oct 2010,"3","TBM2010100906",41.2,3
"2010",11,"HB",Nov 2010,"3","TBM2010110103",1.4,1
"2010",11,"HB",Nov 2010,"3","TBM2010110501",1.4,1
"2010",11,"HB",Nov 2010,"3","TBM2010110506",14.82,3
"2010",11,"HB",Nov 2010,"3","TBM2010110508",14.08,7
"2010",11,"HB",Nov 2010,"3","TBM2010114307",0.68,130
"2010",11,"HB",Nov 2010,"3","TBM2010114308",0.68,36
"2010",11,"HB",Nov 2010,"3","TBM2010114310",7.41,17
"2010",11,"HB",Nov 2010,"3","TBM2010114409",0.68,1
"2010",11,"HB",Nov 2010,"3","TBM2010114412",7.41,14
